TICKER.EXCHANGECODE,TICKER,EXCHANGECODE,ASK,BID,AVG,SUPPLY,DEMAND,TRADED
BBH.CI2,BBH,CI2,,2000.0,2540.0,0.0,69.0,10.0
REA.NC1,REA,NC1,809.0,660.0,805.56,7587.0,14977.0,30.0
VEG.CI1,VEG,CI1,314.0,300.0,314.0,8141.0,9941.0,129.0
LHP.AI1,LHP,AI1,3440.0,3210.0,3414.02,5024.0,4372.0,81.0
MED.IC1,MED,IC1,1310.0,1150.0,1310.0,5338.0,2517.0,24.0
NS.CI1,NS,CI1,290.0,280.0,290.0,31837.0,3014.0,233.0
CBM.NC1,CBM,NC1,,63000.0,63000.0,0.0,100.0,20.0
FFC.NC2,FFC,NC2,,,143944.22,0.0,0.0,0.0
ADR.CI2,ADR,CI2,,,60000.0,0.0,0.0,0.0
MTC.CI1,MTC,CI1,3500.0,,2000.0,1755.0,0.0,28.0
NV2.AI1,NV2,AI1,249000.0,200000.0,201428.56,30.0,100.0,1.0
SSC.AI1,SSC,AI1,494.0,403.0,494.0,10150.0,1221.0,50.0
JUI.IC1,JUI,IC1,30000.0,,30000.0,122.0,0.0,90.0
AHP.IC1,AHP,IC1,12800.0,9000.0,14500.0,271.0,20.0,23.0
BAI.IC1,BAI,IC1,,17000.0,20000.0,0.0,100.0,10.0
BGS.NC2,BGS,NC2,,,87483.48,0.0,0.0,0.0
BR1.CI2,BR1,CI2,,,1300000.0,0.0,0.0,0.0
HPC.CI2,HPC,CI2,,,13081.35,0.0,0.0,0.0
HSE.CI2,HSE,CI2,,,12000.0,0.0,0.0,8.0
LC.CI1,LC,CI1,5000.0,4200.0,5000.0,2002.0,200.0,1.0
NOZ.CI1,NOZ,CI1,40000.0,,35000.0,6.0,0.0,1.0
NV2.IC1,NV2,IC1,375000.0,201000.0,200000.0,10.0,120.0,1.0
TRU.CI2,TRU,CI2,600.0,,600.0,85.0,0.0,83.0
TUB.AI1,TUB,AI1,245.0,160.0,140.0,17986.0,9900.0,560.0
SAR.AI1,SAR,AI1,34400.0,33000.0,34400.0,644.0,372.0,25.0
DCS.AI1,DCS,AI1,1830.0,1600.0,1790.0,3605.0,4094.0,5.0
AIR.NC1,AIR,NC1,201000.0,200000.0,201000.0,14.0,100.0,2.0
AMM.CI1,AMM,CI1,105.0,91.0,105.0,125763.0,2262.0,116.0
FLP.NC1,FLP,NC1,630.0,610.0,629.55,12584.0,5138.0,26.0
TI.IC1,TI,IC1,2630.0,1930.0,2595.42,744.0,4621.0,150.0
PWO.NC1,PWO,NC1,334.0,321.0,335.0,22115.0,12538.0,351.0
ADE.PP7D_UNIVERSE,ADE,PP7D_UNIVERSE,,,44067.47117862038,,,78.0
ALO.NC1,ALO,NC1,196.0,180.0,196.0,123710.0,52458.0,1150.0
FUN.PP7D_UNIVERSE,FUN,PP7D_UNIVERSE,,,0.0,,,0.0
NCS.PP7D_UNIVERSE,NCS,PP7D_UNIVERSE,,,42.25146905417136,,,19337.0
HAL.CI2,HAL,CI2,300.0,151.0,220.0,2990.0,500.0,38.0
RCS.PP30D_UNIVERSE,RCS,PP30D_UNIVERSE,,,167575.7227777778,,,0.0
SDM.PP30D_CI1,SDM,PP30D_CI1,,,1106540.75,,,0.0
SDM.PP30D_CI2,SDM,PP30D_CI2,,,1106540.75,,,0.0
SDM.PP7D_IC1,SDM,PP7D_IC1,,,1106540.75,,,0.0
TCS.PP7D_CI1,TCS,PP7D_CI1,,,3653.4510291262136,,,74.0
TCU.PP7D_CI1,TCU,PP7D_CI1,,,150000.0,,,0.0
THF.PP30D_CI2,THF,PP30D_CI2,,,380.0,,,0.0
THF.PP7D_CI2,THF,PP7D_CI2,,,380.0,,,0.0
TI.PP30D_AI1,TI,PP30D_AI1,,,2539.6684308711874,,,1236.0
TI.PP7D_AI1,TI,PP7D_AI1,,,2900.359781382229,,,405.0
TI.PP30D_CI1,TI,PP30D_CI1,,,2128.936642748724,,,234.0
TI.PP7D_CI1,TI,PP7D_CI1,,,2764.4052067669168,,,152.0
TI.PP30D_IC1,TI,PP30D_IC1,,,2462.5705815047027,,,206.0
TI.PP7D_IC1,TI,PP7D_IC1,,,2618.6280143112704,,,160.0
TI.PP30D_NC1,TI,PP30D_NC1,,,2343.3033838851584,,,836.0
TI.PP7D_NC1,TI,PP7D_NC1,,,2580.258877797456,,,887.0
TI.PP30D_UNIVERSE,TI,PP30D_UNIVERSE,,,2429.7765449221765,,,628.0
TK.PP30D_AI1,TK,PP30D_AI1,,,40000.0,,,0.0
TK.PP7D_AI1,TK,PP7D_AI1,,,40000.0,,,0.0
TK.PP30D_CI1,TK,PP30D_CI1,,,40000.0,,,0.0
TK.PP7D_CI1,TK,PP7D_CI1,,,40000.0,,,0.0
BCO.AI1,BCO,AI1,680.0,671.0,670.0,10017.0,5530.0,100.0
LSE.NC1,LSE,NC1,9690.0,9150.0,9542.81,2744.0,3460.0,111.0
NG.NC1,NG,NC1,969.0,880.0,950.0,6167.0,1520.0,190.0
ATA.AI1,ATA,AI1,26000.0,25600.0,25600.0,816.0,186.0,4.0
PE.IC1,PE,IC1,10.1,8.05,8.09,2058968.0,461302.0,7366.0
RHP.AI1,RHP,AI1,3400.0,2500.0,3400.0,1600.0,42.0,90.0
PT.IC1,PT,IC1,516.0,490.0,516.0,37882.0,12734.0,90.0
FIM.IC1,FIM,IC1,2090.0,2000.0,1974.25,9986.0,17588.0,370.0
NUT.CI1,NUT,CI1,360.0,251.0,360.0,5102.0,2712.0,231.0
SC.CI2,SC,CI2,1410.0,800.0,1410.0,196.0,100.0,5.0
ALG.CI2,ALG,CI2,,,250.0,0.0,0.0,21.0
CC.NC1,CC,NC1,750000.0,650000.0,650000.0,5.0,100.0,1.0
CBS.CI1,CBS,CI1,43000.0,42000.0,42000.0,21.0,100.0,1.0
PDA.NC2,PDA,NC2,2400.0,,6000.0,359.0,0.0,20.0
COM.AI1,COM,AI1,120000.0,101000.0,120000.0,127.0,18.0,6.0
RSH.NC1,RSH,NC1,29000.0,,24500.0,5439.0,0.0,5.0
SIL.NC2,SIL,NC2,3500.0,,2262.06,14.0,0.0,0.0
SU.CI2,SU,CI2,,,110719.97,0.0,0.0,0.0
NUT.NC1,NUT,NC1,377.0,372.0,372.0,14011.0,19863.0,3.0
SDM.PP30D_IC1,SDM,PP30D_IC1,,,1106540.75,,,0.0
SDM.PP30D_NC1,SDM,PP30D_NC1,,,2173407.9875,,,0.0
SDM.PP7D_NC1,SDM,PP7D_NC1,,,2500000.0,,,0.0
SDM.PP30D_NC2,SDM,PP30D_NC2,,,1106540.75,,,0.0
SDM.PP7D_NC2,SDM,PP7D_NC2,,,1106540.75,,,0.0
SDM.PP30D_UNIVERSE,SDM,PP30D_UNIVERSE,,,2173407.9875,,,0.0
SDM.PP7D_UNIVERSE,SDM,PP7D_UNIVERSE,,,0.0,,,0.0
TCS.PP7D_UNIVERSE,TCS,PP7D_UNIVERSE,,,4037.3163094339625,,,95.0
UTS.PP30D_IC1,UTS,PP30D_IC1,,,7545.710584539803,,,1484.0
UTS.PP7D_IC1,UTS,PP7D_IC1,,,8261.417220597792,,,3518.0
UTS.PP30D_NC1,UTS,PP30D_NC1,,,4854.006966634891,,,169.0
UTS.PP7D_NC1,UTS,PP7D_NC1,,,4776.017036290323,,,71.0
W.PP30D_AI1,W,PP30D_AI1,,,16190.267710280377,,,69.0
W.PP30D_CI1,W,PP30D_CI1,,,11676.29493951613,,,48.0
W.PP30D_CI2,W,PP30D_CI2,,,6243.66,,,0.0
W.PP7D_CI2,W,PP7D_CI2,,,6243.66,,,0.0
WAL.PP30D_NC2,WAL,PP30D_NC2,,,2796.83,,,0.0
WAL.PP7D_NC2,WAL,PP7D_NC2,,,2796.83,,,0.0
WCB.PP30D_AI1,WCB,PP30D_AI1,,,635648.8099999999,,,0.0
WCB.PP7D_AI1,WCB,PP7D_AI1,,,637250.0,,,1.0
WCB.PP30D_CI1,WCB,PP30D_CI1,,,808500.0,,,0.0
WCB.PP7D_CI1,WCB,PP7D_CI1,,,995000.0,,,0.0
SAR.NC1,SAR,NC1,34000.0,32500.0,34000.0,156.0,409.0,30.0
THP.IC1,THP,IC1,4790.0,,4600.0,267.0,0.0,7.0
HE.IC1,HE,IC1,126.0,110.0,126.0,82831.0,1400.0,53.0
RCO.IC1,RCO,IC1,1080.0,1000.0,1000.0,6711.0,1984.0,500.0
CAP.CI1,CAP,CI1,319.0,,277.0,1048.0,0.0,520.0
BMF.IC1,BMF,IC1,31000.0,25000.0,32000.0,110.0,57.0,2.0
ROM.CI1,ROM,CI1,4500.0,3800.0,4500.0,373.0,100.0,1.0
SCB.NC2,SCB,NC2,,,54548.38,0.0,0.0,0.0
AFP.IC1,AFP,IC1,,,134241.84,0.0,0.0,0.0
RSI.AI1,RSI,AI1,800.0,,1000.0,1525.0,0.0,4.0
LU.NC1,LU,NC1,,90100.0,120000.0,0.0,52.0,5.0
STR.NC2,STR,NC2,1950.0,,2000.0,30.0,0.0,0.0
TS.CI1,TS,CI1,100.0,70.0,100.0,1631.0,621.0,300.0
KV.NC1,KV,NC1,29000.0,28300.0,28300.0,641.0,1085.0,14.0
VEG.IC1,VEG,IC1,285.0,260.0,263.69,33591.0,5921.0,787.0
SFK.CI1,SFK,CI1,102.0,75.0,101.93,57891.0,432.0,40.0
BDE.AI1,BDE,AI1,2690.0,2150.0,2690.0,140.0,1093.0,45.0
STL.CI2,STL,CI2,,,1600.0,0.0,0.0,2.0
AST.NC2,AST,NC2,,,2000.0,0.0,0.0,11.0
BWS.CI1,BWS,CI1,22800.0,,22800.0,101.0,0.0,3.0
CAF.NC2,CAF,NC2,,1000.0,776.28,0.0,500.0,0.0
CAP.NC1,CAP,NC1,320.0,250.0,320.0,10143.0,2438.0,200.0
CCD.IC1,CCD,IC1,80100.0,80000.0,80000.0,42.0,100.0,3.0
STR.NC1,STR,NC1,3250.0,1760.0,3250.0,1018.0,324.0,60.0
SUD.IC1,SUD,IC1,,100000.0,100000.0,0.0,100.0,44.0
TAI.NC1,TAI,NC1,5000.0,700.0,995.8,9100.0,2432.0,8.0
TCS.CI2,TCS,CI2,3600.0,,3600.0,292.0,0.0,0.0
THP.CI2,THP,CI2,,,2398.5,0.0,0.0,0.0
TS.NC1,TS,NC1,180.0,60.1,120.0,3196.0,523.0,80.0
C.CI2,C,CI2,900.0,601.0,827.5,892.0,1100.0,30.0
OS.AI1,OS,AI1,46000.0,45000.0,46000.0,523.0,32.0,9.0
SIO.PP30D_AI1,SIO,PP30D_AI1,,,120.54589291491426,,,4387.0
SIO.PP7D_AI1,SIO,PP7D_AI1,,,163.91670311888296,,,5474.0
VCB.PP30D_AI1,VCB,PP30D_AI1,,,799000.0,,,0.0
VCB.PP30D_CI1,VCB,PP30D_CI1,,,935000.0,,,0.0
VCB.PP7D_CI1,VCB,PP7D_CI1,,,935000.0,,,0.0
VCB.PP30D_CI2,VCB,PP30D_CI2,,,327138.12,,,0.0
VOE.PP30D_AI1,VOE,PP30D_AI1,,,2913586.75,,,0.0
VOE.PP7D_AI1,VOE,PP7D_AI1,,,2913586.75,,,0.0
VOE.PP30D_CI1,VOE,PP30D_CI1,,,2913586.75,,,0.0
VOE.PP7D_CI1,VOE,PP7D_CI1,,,2913586.75,,,0.0
WAI.PP30D_AI1,WAI,PP30D_AI1,,,95412.28281659386,,,30.0
WAI.PP7D_AI1,WAI,PP7D_AI1,,,99145.87239436619,,,20.0
WAI.PP30D_CI1,WAI,PP30D_CI1,,,96493.9834224599,,,12.0
WAI.PP7D_CI1,WAI,PP7D_CI1,,,96225.0,,,1.0
WAI.PP30D_CI2,WAI,PP30D_CI2,,,100000.0,,,0.0
WAI.PP7D_CI2,WAI,PP7D_CI2,,,100000.0,,,0.0
CHA.AI1,CHA,AI1,,30000.0,30000.0,0.0,37.0,10.0
BRP.IC1,BRP,IC1,,,2656.76,0.0,0.0,0.0
WAI.PP30D_IC1,WAI,PP30D_IC1,,,83978.51807692308,,,17.0
SOI.NC2,SOI,NC2,750.0,,450.0,48.0,0.0,48.0
CBM.CI2,CBM,CI2,,,29521.83,0.0,0.0,0.0
WAI.PP7D_IC1,WAI,PP7D_IC1,,,90000.0,,,7.0
WAI.PP30D_NC1,WAI,PP30D_NC1,,,96097.84455555555,,,9.0
HEX.CI1,HEX,CI1,2000.0,1000.0,2000.0,7199.0,10.0,1.0
NA.IC1,NA,IC1,25.1,25.0,25.0,115765.0,100.0,858.0
WAI.PP7D_NC1,WAI,PP7D_NC1,,,110076.17291666666,,,3.0
WAI.PP30D_NC2,WAI,PP30D_NC2,,,51820.46,,,0.0
WAI.PP7D_NC2,WAI,PP7D_NC2,,,51820.46,,,0.0
WAI.PP30D_UNIVERSE,WAI,PP30D_UNIVERSE,,,92837.33090865382,,,17.0
LSE.NC2,LSE,NC2,10000.0,8000.0,10300.0,356.0,10.0,4.0
POW.NC1,POW,NC1,13500.0,13100.0,13100.0,291.0,682.0,98.0
CF.NC1,CF,NC1,7400.0,6360.0,6350.0,1779.0,2141.0,6.0
AUO.IC1,AUO,IC1,185.0,155.0,155.0,3545.0,2017.0,120.0
CLI.CI1,CLI,CI1,240.0,180.0,240.0,28533.0,6872.0,210.0
RG.NC1,RG,NC1,1350.0,1000.0,1350.0,22328.0,10342.0,600.0
MFK.CI1,MFK,CI1,300.0,275.0,300.0,9129.0,104822.0,410.0
FE.AI1,FE,AI1,995.0,912.0,972.29,20930.0,2163.0,8.0
NA.CI1,NA,CI1,25.5,25.0,25.0,12443.0,100.0,18.0
RGO.NC1,RGO,NC1,2460.0,1800.0,2520.0,3553.0,286.0,81.0
BMF.AI1,BMF,AI1,30000.0,27000.0,30000.0,433.0,309.0,2.0
RSE.AI1,RSE,AI1,26300.0,24100.0,26300.0,2119.0,871.0,29.0
TPU.NC1,TPU,NC1,4000.0,3600.0,4000.0,404.0,624.0,182.0
H.CI1,H,CI1,115.0,111.0,115.0,247795.0,130553.0,100.0
BRS.NC2,BRS,NC2,,,126513.07,0.0,0.0,0.0
MEA.NC1,MEA,NC1,3700.0,3100.0,3700.0,36746.0,2891.0,28.0
GRN.IC1,GRN,IC1,280.0,251.0,250.0,65125.0,16098.0,2486.0
SSL.NC1,SSL,NC1,47300.0,,47300.0,55.0,0.0,1.0
TCO.NC1,TCO,NC1,1000.0,500.0,500.0,672.0,670.0,60.0
W.NC2,W,NC2,,8000.0,8900.0,0.0,10.0,0.0
NE.AI1,NE,AI1,300.0,222.0,300.0,89377.0,3608.0,300.0
SFE.PP7D_UNIVERSE,SFE,PP7D_UNIVERSE,,,57731.43357142857,,,0.0
JUI.PP7D_UNIVERSE,JUI,PP7D_UNIVERSE,,,0.0,,,0.0
SOI.PP7D_AI1,SOI,PP7D_AI1,,,683.8977418791478,,,818.0
THP.PP7D_UNIVERSE,THP,PP7D_UNIVERSE,,,5372.692079207921,,,18.0
VOE.PP30D_CI2,VOE,PP30D_CI2,,,2913586.75,,,0.0
VOE.PP7D_CI2,VOE,PP7D_CI2,,,2913586.75,,,0.0
VOE.PP30D_IC1,VOE,PP30D_IC1,,,2913586.75,,,0.0
VOE.PP7D_IC1,VOE,PP7D_IC1,,,2913586.75,,,0.0
VOE.PP30D_NC1,VOE,PP30D_NC1,,,2913586.75,,,0.0
VOE.PP7D_NC1,VOE,PP7D_NC1,,,2913586.75,,,0.0
VOE.PP30D_NC2,VOE,PP30D_NC2,,,2913586.75,,,0.0
VOE.PP7D_NC2,VOE,PP7D_NC2,,,2913586.75,,,0.0
GEN.NC2,GEN,NC2,,,250399.72,0.0,0.0,0.0
VOE.PP7D_UNIVERSE,VOE,PP7D_UNIVERSE,,,0.0,,,0.0
W.PP7D_CI1,W,PP7D_CI1,,,11086.108707070709,,,71.0
W.PP7D_NC1,W,PP7D_NC1,,,11900.0,,,65.0
WIN.PP30D_AI1,WIN,PP30D_AI1,,,6169.841171662124,,,142.0
WIN.PP7D_AI1,WIN,PP7D_AI1,,,6397.356497844827,,,133.0
WR.PP30D_AI1,WR,PP30D_AI1,,,140000.0,,,0.0
WR.PP7D_AI1,WR,PP7D_AI1,,,140000.0,,,0.0
WR.PP30D_CI1,WR,PP30D_CI1,,,140000.0,,,0.0
WR.PP7D_CI1,WR,PP7D_CI1,,,140000.0,,,0.0
WR.PP30D_CI2,WR,PP30D_CI2,,,78076.22,,,0.0
AAR.AI1,AAR,AI1,15000.0,14100.0,15000.0,902.0,61.0,5.0
WR.PP7D_CI2,WR,PP7D_CI2,,,78076.22,,,0.0
WR.PP30D_IC1,WR,PP30D_IC1,,,140000.0,,,4.0
WR.PP7D_IC1,WR,PP7D_IC1,,,140000.0,,,0.0
WR.PP30D_NC1,WR,PP30D_NC1,,,140000.0,,,2.0
WR.PP7D_NC1,WR,PP7D_NC1,,,140000.0,,,1.0
WR.PP30D_NC2,WR,PP30D_NC2,,,78076.22,,,0.0
WOR.PP30D_NC2,WOR,PP30D_NC2,,,83883.16,,,0.0
WOR.PP7D_NC2,WOR,PP7D_NC2,,,83883.16,,,0.0
TCU.CI1,TCU,CI1,250000.0,120000.0,150000.0,1.0,2.0,1.0
WOR.NC1,WOR,NC1,160000.0,,160000.0,6.0,0.0,2.0
TRA.NC1,TRA,NC1,2000.0,1800.0,2000.0,1092.0,472.0,14.0
ZR.PP30D_AI1,ZR,PP30D_AI1,,,15868.26923076923,,,17.0
ZR.PP7D_AI1,ZR,PP7D_AI1,,,16000.0,,,26.0
ZR.PP30D_CI1,ZR,PP30D_CI1,,,12000.0,,,0.0
ZR.PP7D_CI1,ZR,PP7D_CI1,,,12000.0,,,0.0
REP.IC1,REP,IC1,749.0,691.0,749.0,13919.0,9229.0,12.0
HMS.CI1,HMS,CI1,1890.0,1710.0,1890.0,7771.0,1089.0,799.0
UTS.CI1,UTS,CI1,6500.0,5040.0,5040.0,148.0,757.0,4.0
LBH.NC1,LBH,NC1,4990.0,4610.0,4934.34,2167.0,1945.0,83.0
LTA.IC1,LTA,IC1,4660.0,4110.0,4660.0,1000.0,473.0,16.0
SIO.AI1,SIO,AI1,199.0,156.0,155.0,31517.0,42019.0,27.0
CL.IC1,CL,IC1,3910.0,3110.0,4380.0,8073.0,2278.0,32.0
PBU.AI1,PBU,AI1,19400.0,16900.0,19161.54,146.0,8.0,
MAI.IC1,MAI,IC1,314.0,310.0,310.0,27812.0,7895.0,3.0
MTP.NC1,MTP,NC1,1880.0,1300.0,1880.0,30725.0,3608.0,32.0
FIM.NC1,FIM,NC1,2180.0,2010.0,2180.0,34275.0,11962.0,130.0
CST.NC1,CST,NC1,2480.0,,2480.0,90.0,0.0,2.0
H2O.IC1,H2O,IC1,39.8,36.0,39.8,1498578.0,1312485.0,10033.0
ADE.AI1,ADE,AI1,47700.0,45100.0,47700.0,1716.0,694.0,6.0
NOZ.NC2,NOZ,NC2,,,43539.53,0.0,0.0,0.0
AAR.CI1,AAR,CI1,14500.0,,14500.0,610.0,0.0,5.0
OS.IC1,OS,IC1,50000.0,,55000.0,16.0,0.0,1.0
VOE.PP30D_UNIVERSE,VOE,PP30D_UNIVERSE,,,0.0,,,0.0
BHP.CI1,BHP,CI1,3890.0,2900.0,3890.0,1942.0,325.0,5.0
FFC.NC1,FFC,NC1,270000.0,245000.0,270000.0,21.0,101.0,1.0
TRU.AI1,TRU,AI1,490.0,461.0,490.0,26824.0,22940.0,11.0
TRU.NC1,TRU,NC1,475.0,470.0,475.0,17608.0,14463.0,11.0
TRU.CI1,TRU,CI1,572.0,475.0,524.81,9739.0,4045.0,86.0
SEA.NC1,SEA,NC1,143.0,130.0,143.0,78001.0,114525.0,95.0
FEO.NC1,FEO,NC1,152.0,97.0,152.0,15686.0,49131.0,143.0
UTS.IC1,UTS,IC1,8500.0,5060.0,8500.0,261.0,1196.0,12.0
BEA.AI1,BEA,AI1,368.0,340.0,362.23,12973.0,8473.0,24.0
OVE.AI1,OVE,AI1,141.0,131.0,141.0,34503.0,20726.0,313.0
POW.IC1,POW,IC1,14900.0,8500.0,14800.0,142.0,141.0,10.0
CQS.AI1,CQS,AI1,850000.0,,897000.0,6.0,0.0,2.0
NV2.NC1,NV2,NC1,250000.0,200000.0,200000.0,28.0,100.0,1.0
PE.NC2,PE,NC2,11.0,,12.5,24550.0,0.0,5000.0
ADE.NC1,ADE,NC1,44500.0,39800.0,44500.0,885.0,500.0,62.0
HCP.CI1,HCP,CI1,350.0,300.0,300.0,42917.0,13149.0,200.0
ASE.IC1,ASE,IC1,42900.0,40400.0,42682.85,587.0,148.0,16.0
BID.AI1,BID,AI1,80000.0,,109000.0,147.0,0.0,1.0
AEN.CI2,AEN,CI2,,1000000.0,974291.31,0.0,1.0,0.0
DDT.IC1,DDT,IC1,3490.0,3010.0,3490.0,2947.0,6231.0,18.0
BER.NC2,BER,NC2,551.0,,117.55,50.0,0.0,0.0
HOP.CI1,HOP,CI1,2290.0,2210.0,2300.0,593.0,2288.0,453.0
RG.AI1,RG,AI1,1300.0,1100.0,1100.0,4660.0,6880.0,320.0
LTA.AI1,LTA,AI1,4690.0,4100.0,4690.0,2051.0,1277.0,4.0
VIT.AI1,VIT,AI1,575.0,500.0,575.0,5513.0,540.0,20.0
TSH.IC1,TSH,IC1,30000.0,25000.0,30000.0,690.0,50.0,1.0
OFF.CI1,OFF,CI1,103.0,82.0,104.46,8383.0,19063.0,1850.0
W.CI1,W,CI1,15000.0,9300.0,15000.0,312.0,160.0,2.0
PPA.NC1,PPA,NC1,325.0,300.0,305.19,6305.0,841.0,44.0
THF.NC1,THF,NC1,476.0,445.0,476.0,30006.0,12887.0,970.0
CQM.AI1,CQM,AI1,1230000.0,,1000000.0,5.0,0.0,1.0
EDC.IC1,EDC,IC1,11200.0,8000.0,8000.0,10.0,100.0,100.0
ALG.NC2,ALG,NC2,,200.0,100.0,0.0,1000.0,450.0
ARP.IC1,ARP,IC1,,,4639.38,0.0,0.0,0.0
BFP.AI1,BFP,AI1,25000.0,,18000.0,2.0,0.0,0.0
PSM.CI1,PSM,CI1,2250.0,2000.0,2000.0,1615.0,3894.0,10.0
VIT.CI1,VIT,CI1,750.0,,750.0,33277.0,0.0,33.0
WM.CI2,WM,CI2,,,6790.0,0.0,0.0,0.0
WR.NC1,WR,NC1,150000.0,140000.0,140000.0,2.0,100.0,6.0
BBH.NC1,BBH,NC1,2900.0,2810.0,2900.0,105.0,3628.0,112.0
AL.PP7D_AI1,AL,PP7D_AI1,,,928.6132315967357,,,6932.0
CQT.NC2,CQT,NC2,,,107709.62,0.0,0.0,0.0
SST.PP30D_AI1,SST,PP30D_AI1,,,3795380.5,,,0.0
SST.PP7D_AI1,SST,PP7D_AI1,,,3795380.5,,,0.0
SST.PP30D_CI1,SST,PP30D_CI1,,,3795380.5,,,0.0
SST.PP7D_CI1,SST,PP7D_CI1,,,3795380.5,,,0.0
SST.PP30D_CI2,SST,PP30D_CI2,,,3795380.5,,,0.0
SST.PP30D_IC1,SST,PP30D_IC1,,,3795380.5,,,0.0
SST.PP7D_IC1,SST,PP7D_IC1,,,3795380.5,,,0.0
SST.PP7D_NC1,SST,PP7D_NC1,,,3795380.5,,,0.0
WM.PP7D_AI1,WM,PP7D_AI1,,,11637.5,,,0.0
SBU.NC1,SBU,NC1,31800.0,29500.0,31800.0,135.0,40.0,
BFR.IC1,BFR,IC1,10000.0,,9800.0,1.0,0.0,23.0
DEC.AI1,DEC,AI1,33900.0,14000.0,14000.0,379.0,2.0,10.0
AEN.NC2,AEN,NC2,,,974291.31,0.0,0.0,0.0
AIR.CI1,AIR,CI1,201000.0,200000.0,200000.0,11.0,100.0,6.0
BFR.NC2,BFR,NC2,,,2515.22,0.0,0.0,0.0
BLE.CI1,BLE,CI1,2100.0,1000.0,2100.0,2659.0,100.0,25.0
BND.IC1,BND,IC1,,,190.0,0.0,0.0,27.0
BPT.AI1,BPT,AI1,17000.0,,4000.0,6.0,0.0,16.0
BR1.NC1,BR1,NC1,800000.0,500000.0,800000.0,12.0,1.0,1.0
BRM.CI2,BRM,CI2,200.0,91.0,270.0,16907.0,1000.0,180.0
BSC.NC1,BSC,NC1,52000.0,50000.0,50000.0,98.0,12.0,10.0
BWH.AI1,BWH,AI1,9500.0,,9500.0,120.0,0.0,40.0
BWH.NC1,BWH,NC1,,3250.0,3250.0,0.0,73.0,94.0
CBM.IC1,CBM,IC1,,63000.0,63000.0,0.0,100.0,1.0
CD.CI2,CD,CI2,,,7880.34,0.0,0.0,0.0
COM.IC1,COM,IC1,128000.0,100000.0,128000.0,50.0,5.0,1.0
CRU.CI1,CRU,CI1,,200000.0,200000.0,0.0,100.0,1.0
ETC.CI1,ETC,CI1,20000.0,,17500.0,4.0,0.0,29.0
ETC.IC1,ETC,IC1,20000.0,8900.0,20000.0,27.0,8.0,20.0
WM.PP7D_UNIVERSE,WM,PP7D_UNIVERSE,,,11637.5,,,0.0
FEO.NC2,FEO,NC2,80.0,,80.0,5893.0,0.0,210.0
WOR.PP30D_NC1,WOR,PP30D_NC1,,,160000.0,,,0.0
FLO.CI2,FLO,CI2,,,10142.95,0.0,0.0,0.0
WOR.PP7D_NC1,WOR,PP7D_NC1,,,160000.0,,,0.0
DRF.NC1,DRF,NC1,5500.0,5010.0,5010.0,217.0,125.0,40.0
CUO.AI1,CUO,AI1,400.0,321.0,400.0,8144.0,25450.0,100.0
AMM.NC1,AMM,NC1,150.0,112.0,150.0,117206.0,88530.0,314.0
PWO.CI1,PWO,CI1,316.0,272.0,314.81,9909.0,5012.0,38.0
ASE.CI1,ASE,CI1,40000.0,39000.0,39900.0,268.0,422.0,114.0
FLP.CI1,FLP,CI1,739.0,400.0,739.0,102.0,30.0,28.0
CTF.AI1,CTF,AI1,20000.0,18000.0,18000.0,513.0,270.0,7.0
BCO.NC1,BCO,NC1,699.0,630.0,676.38,21919.0,12980.0,1795.0
SIO.IC1,SIO,IC1,137.0,115.0,115.0,4754.0,15145.0,810.0
BER.NC1,BER,NC1,365.0,275.0,275.0,62178.0,21763.0,1542.0
DCM.AI1,DCM,AI1,4700.0,4600.0,4600.0,1779.0,1518.0,11.0
KOM.NC2,KOM,NC2,1000.0,600.0,1000.0,9571.0,50.0,554.0
FE.CI1,FE,CI1,879.0,862.0,862.0,3927.0,8471.0,86.0
BGC.AI1,BGC,AI1,649.0,621.0,649.0,19327.0,9798.0,1300.0
BTA.NC2,BTA,NC2,1550.0,1100.0,1550.0,562.0,53.0,4.0
SST.PP30D_NC1,SST,PP30D_NC1,,,3795380.5,,,0.0
LCB.CI2,LCB,CI2,,,330133.84,0.0,0.0,0.0
LDE.NC2,LDE,NC2,11400.0,6500.0,11400.0,214.0,10.0,15.0
LC.IC1,LC,IC1,5280.0,4600.0,5280.0,3706.0,22.0,2.0
SST.PP30D_NC2,SST,PP30D_NC2,,,3795380.5,,,0.0
SST.PP7D_NC2,SST,PP7D_NC2,,,3795380.5,,,0.0
SST.PP30D_UNIVERSE,SST,PP30D_UNIVERSE,,,0.0,,,0.0
MGC.CI1,MGC,CI1,14000.0,,14000.0,34.0,0.0,2.0
SST.PP7D_UNIVERSE,SST,PP7D_UNIVERSE,,,0.0,,,0.0
TRU.PP7D_CI2,TRU,PP7D_CI2,,,600.0,,,0.0
FLP.IC1,FLP,IC1,679.0,560.0,679.0,3842.0,197.0,12.0
HPC.NC1,HPC,NC1,29600.0,26000.0,29600.0,11.0,57.0,5.0
HAB.IC1,HAB,IC1,110000.0,,109650.0,14.0,0.0,2.0
BAC.CI1,BAC,CI1,2390.0,,2261.64,581.0,0.0,7.0
WCB.IC1,WCB,IC1,746000.0,200000.0,700000.0,9.0,1.0,1.0
CRU.AI1,CRU,AI1,800000.0,200000.0,799000.0,1.0,100.0,4.0
